months,sqm,block,flat_model,flat_type,floor_area_sqm,lease_commence_date,month,month_num,psm_price,resale_price,storey_range,street_name,town
6,119,234,Model A,5 ROOM,138.0,1993,Aug-16,201608,3115.94,430000.0,01 TO 03,PASIR RIS DR 4,PASIR RIS
6,120,234,Model A,5 ROOM,138.0,1993,Aug-16,201608,3115.94,430000.0,01 TO 03,PASIR RIS DR 4,PASIR RIS
6,121,234,Model A,5 ROOM,138.0,1993,Aug-16,201608,3115.94,430000.0,01 TO 03,PASIR RIS DR 4,PASIR RIS
6,122,234,Model A,5 ROOM,138.0,1993,Aug-16,201608,3115.94,430000.0,01 TO 03,PASIR RIS DR 4,PASIR RIS
6,123,234,Model A,5 ROOM,138.0,1993,Aug-16,201608,3115.94,430000.0,01 TO 03,PASIR RIS DR 4,PASIR RIS
6,124,234,Model A,5 ROOM,138.0,1993,Aug-16,201608,3115.94,430000.0,01 TO 03,PASIR RIS DR 4,PASIR RIS
6,125,234,Model A,5 ROOM,138.0,1993,Aug-16,201608,3115.94,430000.0,01 TO 03,PASIR RIS DR 4,PASIR RIS
6,126,234,Model A,5 ROOM,138.0,1993,Aug-16,201608,3115.94,430000.0,01 TO 03,PASIR RIS DR 4,PASIR RIS
6,127,234,Model A,5 ROOM,138.0,1993,Aug-16,201608,3115.94,430000.0,01 TO 03,PASIR RIS DR 4,PASIR RIS
6,128,234,Model A,5 ROOM,138.0,1993,Aug-16,201608,3115.94,430000.0,01 TO 03,PASIR RIS DR 4,PASIR RIS
6,129,234,Model A,5 ROOM,138.0,1993,Aug-16,201608,3115.94,430000.0,01 TO 03,PASIR RIS DR 4,PASIR RIS
6,130,234,Model A,5 ROOM,138.0,1993,Aug-16,201608,3115.94,430000.0,01 TO 03,PASIR RIS DR 4,PASIR RIS
6,131,234,Model A,5 ROOM,138.0,1993,Aug-16,201608,3115.94,430000.0,01 TO 03,PASIR RIS DR 4,PASIR RIS
6,132,234,Model A,5 ROOM,138.0,1993,Aug-16,201608,3115.94,430000.0,01 TO 03,PASIR RIS DR 4,PASIR RIS
6,133,234,Model A,5 ROOM,138.0,1993,Aug-16,201608,3115.94,430000.0,01 TO 03,PASIR RIS DR 4,PASIR RIS
6,134,234,Model A,5 ROOM,138.0,1993,Aug-16,201608,3115.94,430000.0,01 TO 03,PASIR RIS DR 4,PASIR RIS
6,135,234,Model A,5 ROOM,138.0,1993,Aug-16,201608,3115.94,430000.0,01 TO 03,PASIR RIS DR 4,PASIR RIS
6,136,234,Model A,5 ROOM,138.0,1993,Aug-16,201608,3115.94,430000.0,01 TO 03,PASIR RIS DR 4,PASIR RIS
6,137,234,Model A,5 ROOM,138.0,1993,Aug-16,201608,3115.94,430000.0,01 TO 03,PASIR RIS DR 4,PASIR RIS
6,138,234,Model A,5 ROOM,138.0,1993,Aug-16,201608,3115.94,430000.0,01 TO 03,PASIR RIS DR 4,PASIR RIS
6,139,219,Apartment,EXECUTIVE,150.0,1993,Jun-16,201606,3386.67,508000.0,10 TO 12,PASIR RIS ST 21,PASIR RIS
6,140,219,Apartment,EXECUTIVE,150.0,1993,Jun-16,201606,3386.67,508000.0,10 TO 12,PASIR RIS ST 21,PASIR RIS
6,141,219,Apartment,EXECUTIVE,150.0,1993,Jun-16,201606,3386.67,508000.0,10 TO 12,PASIR RIS ST 21,PASIR RIS
6,142,219,Apartment,EXECUTIVE,150.0,1993,Jun-16,201606,3386.67,508000.0,10 TO 12,PASIR RIS ST 21,PASIR RIS
6,143,219,Apartment,EXECUTIVE,150.0,1993,Jun-16,201606,3386.67,508000.0,10 TO 12,PASIR RIS ST 21,PASIR RIS
6,144,219,Apartment,EXECUTIVE,150.0,1993,Jun-16,201606,3386.67,508000.0,10 TO 12,PASIR RIS ST 21,PASIR RIS
6,145,219,Apartment,EXECUTIVE,150.0,1993,Jun-16,201606,3386.67,508000.0,10 TO 12,PASIR RIS ST 21,PASIR RIS
6,146,219,Apartment,EXECUTIVE,150.0,1993,Jun-16,201606,3386.67,508000.0,10 TO 12,PASIR RIS ST 21,PASIR RIS
6,147,219,Apartment,EXECUTIVE,150.0,1993,Jun-16,201606,3386.67,508000.0,10 TO 12,PASIR RIS ST 21,PASIR RIS
6,148,219,Apartment,EXECUTIVE,150.0,1993,Jun-16,201606,3386.67,508000.0,10 TO 12,PASIR RIS ST 21,PASIR RIS
6,149,219,Apartment,EXECUTIVE,150.0,1993,Jun-16,201606,3386.67,508000.0,10 TO 12,PASIR RIS ST 21,PASIR RIS
6,150,219,Apartment,EXECUTIVE,150.0,1993,Jun-16,201606,3386.67,508000.0,10 TO 12,PASIR RIS ST 21,PASIR RIS
7,80,234,Model A,5 ROOM,138.0,1993,Aug-16,201608,3115.94,430000.0,01 TO 03,PASIR RIS DR 4,PASIR RIS
7,81,234,Model A,5 ROOM,138.0,1993,Aug-16,201608,3115.94,430000.0,01 TO 03,PASIR RIS DR 4,PASIR RIS
7,82,234,Model A,5 ROOM,138.0,1993,Aug-16,201608,3115.94,430000.0,01 TO 03,PASIR RIS DR 4,PASIR RIS
7,83,234,Model A,5 ROOM,138.0,1993,Aug-16,201608,3115.94,430000.0,01 TO 03,PASIR RIS DR 4,PASIR RIS
7,84,234,Model A,5 ROOM,138.0,1993,Aug-16,201608,3115.94,430000.0,01 TO 03,PASIR RIS DR 4,PASIR RIS
7,85,234,Model A,5 ROOM,138.0,1993,Aug-16,201608,3115.94,430000.0,01 TO 03,PASIR RIS DR 4,PASIR RIS
7,86,234,Model A,5 ROOM,138.0,1993,Aug-16,201608,3115.94,430000.0,01 TO 03,PASIR RIS DR 4,PASIR RIS
7,87,234,Model A,5 ROOM,138.0,1993,Aug-16,201608,3115.94,430000.0,01 TO 03,PASIR RIS DR 4,PASIR RIS
7,88,234,Model A,5 ROOM,138.0,1993,Aug-16,201608,3115.94,430000.0,01 TO 03,PASIR RIS DR 4,PASIR RIS
7,89,234,Model A,5 ROOM,138.0,1993,Aug-16,201608,3115.94,430000.0,01 TO 03,PASIR RIS DR 4,PASIR RIS
7,90,234,Model A,5 ROOM,138.0,1993,Aug-16,201608,3115.94,430000.0,01 TO 03,PASIR RIS DR 4,PASIR RIS
7,91,234,Model A,5 ROOM,138.0,1993,Aug-16,201608,3115.94,430000.0,01 TO 03,PASIR RIS DR 4,PASIR RIS
7,92,234,Model A,5 ROOM,138.0,1993,Aug-16,201608,3115.94,430000.0,01 TO 03,PASIR RIS DR 4,PASIR RIS
7,93,234,Model A,5 ROOM,138.0,1993,Aug-16,201608,3115.94,430000.0,01 TO 03,PASIR RIS DR 4,PASIR RIS
7,94,234,Model A,5 ROOM,138.0,1993,Aug-16,201608,3115.94,430000.0,01 TO 03,PASIR RIS DR 4,PASIR RIS
7,95,234,Model A,5 ROOM,138.0,1993,Aug-16,201608,3115.94,430000.0,01 TO 03,PASIR RIS DR 4,PASIR RIS
7,96,234,Model A,5 ROOM,138.0,1993,Aug-16,201608,3115.94,430000.0,01 TO 03,PASIR RIS DR 4,PASIR RIS
7,97,234,Model A,5 ROOM,138.0,1993,Aug-16,201608,3115.94,430000.0,01 TO 03,PASIR RIS DR 4,PASIR RIS
7,98,234,Model A,5 ROOM,138.0,1993,Aug-16,201608,3115.94,430000.0,01 TO 03,PASIR RIS DR 4,PASIR RIS
7,99,234,Model A,5 ROOM,138.0,1993,Aug-16,201608,3115.94,430000.0,01 TO 03,PASIR RIS DR 4,PASIR RIS
7,100,234,Model A,5 ROOM,138.0,1993,Aug-16,201608,3115.94,430000.0,01 TO 03,PASIR RIS DR 4,PASIR RIS
7,101,234,Model A,5 ROOM,138.0,1993,Aug-16,201608,3115.94,430000.0,01 TO 03,PASIR RIS DR 4,PASIR RIS
7,102,234,Model A,5 ROOM,138.0,1993,Aug-16,201608,3115.94,430000.0,01 TO 03,PASIR RIS DR 4,PASIR RIS
7,103,234,Model A,5 ROOM,138.0,1993,Aug-16,201608,3115.94,430000.0,01 TO 03,PASIR RIS DR 4,PASIR RIS
7,104,234,Model A,5 ROOM,138.0,1993,Aug-16,201608,3115.94,430000.0,01 TO 03,PASIR RIS DR 4,PASIR RIS
7,105,234,Model A,5 ROOM,138.0,1993,Aug-16,201608,3115.94,430000.0,01 TO 03,PASIR RIS DR 4,PASIR RIS
7,106,234,Model A,5 ROOM,138.0,1993,Aug-16,201608,3115.94,430000.0,01 TO 03,PASIR RIS DR 4,PASIR RIS
7,107,234,Model A,5 ROOM,138.0,1993,Aug-16,201608,3115.94,430000.0,01 TO 03,PASIR RIS DR 4,PASIR RIS
7,108,234,Model A,5 ROOM,138.0,1993,Aug-16,201608,3115.94,430000.0,01 TO 03,PASIR RIS DR 4,PASIR RIS
7,109,234,Model A,5 ROOM,138.0,1993,Aug-16,201608,3115.94,430000.0,01 TO 03,PASIR RIS DR 4,PASIR RIS
7,110,234,Model A,5 ROOM,138.0,1993,Aug-16,201608,3115.94,430000.0,01 TO 03,PASIR RIS DR 4,PASIR RIS
7,111,234,Model A,5 ROOM,138.0,1993,Aug-16,201608,3115.94,430000.0,01 TO 03,PASIR RIS DR 4,PASIR RIS
7,112,234,Model A,5 ROOM,138.0,1993,Aug-16,201608,3115.94,430000.0,01 TO 03,PASIR RIS DR 4,PASIR RIS
7,113,234,Model A,5 ROOM,138.0,1993,Aug-16,201608,3115.94,430000.0,01 TO 03,PASIR RIS DR 4,PASIR RIS
7,114,234,Model A,5 ROOM,138.0,1993,Aug-16,201608,3115.94,430000.0,01 TO 03,PASIR RIS DR 4,PASIR RIS
7,115,234,Model A,5 ROOM,138.0,1993,Aug-16,201608,3115.94,430000.0,01 TO 03,PASIR RIS DR 4,PASIR RIS
7,116,234,Model A,5 ROOM,138.0,1993,Aug-16,201608,3115.94,430000.0,01 TO 03,PASIR RIS DR 4,PASIR RIS
7,117,234,Model A,5 ROOM,138.0,1993,Aug-16,201608,3115.94,430000.0,01 TO 03,PASIR RIS DR 4,PASIR RIS
7,118,234,Model A,5 ROOM,138.0,1993,Aug-16,201608,3115.94,430000.0,01 TO 03,PASIR RIS DR 4,PASIR RIS
7,119,234,Model A,5 ROOM,138.0,1993,Aug-16,201608,3115.94,430000.0,01 TO 03,PASIR RIS DR 4,PASIR RIS
7,120,234,Model A,5 ROOM,138.0,1993,Aug-16,201608,3115.94,430000.0,01 TO 03,PASIR RIS DR 4,PASIR RIS
7,121,234,Model A,5 ROOM,138.0,1993,Aug-16,201608,3115.94,430000.0,01 TO 03,PASIR RIS DR 4,PASIR RIS
7,122,234,Model A,5 ROOM,138.0,1993,Aug-16,201608,3115.94,430000.0,01 TO 03,PASIR RIS DR 4,PASIR RIS
7,123,234,Model A,5 ROOM,138.0,1993,Aug-16,201608,3115.94,430000.0,01 TO 03,PASIR RIS DR 4,PASIR RIS
7,124,234,Model A,5 ROOM,138.0,1993,Aug-16,201608,3115.94,430000.0,01 TO 03,PASIR RIS DR 4,PASIR RIS
7,125,234,Model A,5 ROOM,138.0,1993,Aug-16,201608,3115.94,430000.0,01 TO 03,PASIR RIS DR 4,PASIR RIS
7,126,234,Model A,5 ROOM,138.0,1993,Aug-16,201608,3115.94,430000.0,01 TO 03,PASIR RIS DR 4,PASIR RIS
7,127,234,Model A,5 ROOM,138.0,1993,Aug-16,201608,3115.94,430000.0,01 TO 03,PASIR RIS DR 4,PASIR RIS
7,128,234,Model A,5 ROOM,138.0,1993,Aug-16,201608,3115.94,430000.0,01 TO 03,PASIR RIS DR 4,PASIR RIS
7,129,234,Model A,5 ROOM,138.0,1993,Aug-16,201608,3115.94,430000.0,01 TO 03,PASIR RIS DR 4,PASIR RIS
7,130,234,Model A,5 ROOM,138.0,1993,Aug-16,201608,3115.94,430000.0,01 TO 03,PASIR RIS DR 4,PASIR RIS
7,131,234,Model A,5 ROOM,138.0,1993,Aug-16,201608,3115.94,430000.0,01 TO 03,PASIR RIS DR 4,PASIR RIS
7,132,234,Model A,5 ROOM,138.0,1993,Aug-16,201608,3115.94,430000.0,01 TO 03,PASIR RIS DR 4,PASIR RIS
7,133,234,Model A,5 ROOM,138.0,1993,Aug-16,201608,3115.94,430000.0,01 TO 03,PASIR RIS DR 4,PASIR RIS
7,134,234,Model A,5 ROOM,138.0,1993,Aug-16,201608,3115.94,430000.0,01 TO 03,PASIR RIS DR 4,PASIR RIS
7,135,234,Model A,5 ROOM,138.0,1993,Aug-16,201608,3115.94,430000.0,01 TO 03,PASIR RIS DR 4,PASIR RIS
7,136,234,Model A,5 ROOM,138.0,1993,Aug-16,201608,3115.94,430000.0,01 TO 03,PASIR RIS DR 4,PASIR RIS
7,137,234,Model A,5 ROOM,138.0,1993,Aug-16,201608,3115.94,430000.0,01 TO 03,PASIR RIS DR 4,PASIR RIS
7,138,234,Model A,5 ROOM,138.0,1993,Aug-16,201608,3115.94,430000.0,01 TO 03,PASIR RIS DR 4,PASIR RIS
7,139,219,Apartment,EXECUTIVE,150.0,1993,Jun-16,201606,3386.67,508000.0,10 TO 12,PASIR RIS ST 21,PASIR RIS
7,140,219,Apartment,EXECUTIVE,150.0,1993,Jun-16,201606,3386.67,508000.0,10 TO 12,PASIR RIS ST 21,PASIR RIS
7,141,219,Apartment,EXECUTIVE,150.0,1993,Jun-16,201606,3386.67,508000.0,10 TO 12,PASIR RIS ST 21,PASIR RIS
7,142,219,Apartment,EXECUTIVE,150.0,1993,Jun-16,201606,3386.67,508000.0,10 TO 12,PASIR RIS ST 21,PASIR RIS
7,143,219,Apartment,EXECUTIVE,150.0,1993,Jun-16,201606,3386.67,508000.0,10 TO 12,PASIR RIS ST 21,PASIR RIS
7,144,219,Apartment,EXECUTIVE,150.0,1993,Jun-16,201606,3386.67,508000.0,10 TO 12,PASIR RIS ST 21,PASIR RIS
7,145,219,Apartment,EXECUTIVE,150.0,1993,Jun-16,201606,3386.67,508000.0,10 TO 12,PASIR RIS ST 21,PASIR RIS
7,146,219,Apartment,EXECUTIVE,150.0,1993,Jun-16,201606,3386.67,508000.0,10 TO 12,PASIR RIS ST 21,PASIR RIS
7,147,219,Apartment,EXECUTIVE,150.0,1993,Jun-16,201606,3386.67,508000.0,10 TO 12,PASIR RIS ST 21,PASIR RIS
7,148,219,Apartment,EXECUTIVE,150.0,1993,Jun-16,201606,3386.67,508000.0,10 TO 12,PASIR RIS ST 21,PASIR RIS
7,149,219,Apartment,EXECUTIVE,150.0,1993,Jun-16,201606,3386.67,508000.0,10 TO 12,PASIR RIS ST 21,PASIR RIS
7,150,219,Apartment,EXECUTIVE,150.0,1993,Jun-16,201606,3386.67,508000.0,10 TO 12,PASIR RIS ST 21,PASIR RIS
8,80,234,Model A,5 ROOM,138.0,1993,Aug-16,201608,3115.94,430000.0,01 TO 03,PASIR RIS DR 4,PASIR RIS
8,81,234,Model A,5 ROOM,138.0,1993,Aug-16,201608,3115.94,430000.0,01 TO 03,PASIR RIS DR 4,PASIR RIS
8,82,234,Model A,5 ROOM,138.0,1993,Aug-16,201608,3115.94,430000.0,01 TO 03,PASIR RIS DR 4,PASIR RIS
8,83,234,Model A,5 ROOM,138.0,1993,Aug-16,201608,3115.94,430000.0,01 TO 03,PASIR RIS DR 4,PASIR RIS
8,84,234,Model A,5 ROOM,138.0,1993,Aug-16,201608,3115.94,430000.0,01 TO 03,PASIR RIS DR 4,PASIR RIS
8,85,234,Model A,5 ROOM,138.0,1993,Aug-16,201608,3115.94,430000.0,01 TO 03,PASIR RIS DR 4,PASIR RIS
8,86,234,Model A,5 ROOM,138.0,1993,Aug-16,201608,3115.94,430000.0,01 TO 03,PASIR RIS DR 4,PASIR RIS
8,87,234,Model A,5 ROOM,138.0,1993,Aug-16,201608,3115.94,430000.0,01 TO 03,PASIR RIS DR 4,PASIR RIS
8,88,234,Model A,5 ROOM,138.0,1993,Aug-16,201608,3115.94,430000.0,01 TO 03,PASIR RIS DR 4,PASIR RIS
8,89,234,Model A,5 ROOM,138.0,1993,Aug-16,201608,3115.94,430000.0,01 TO 03,PASIR RIS DR 4,PASIR RIS
8,90,234,Model A,5 ROOM,138.0,1993,Aug-16,201608,3115.94,430000.0,01 TO 03,PASIR RIS DR 4,PASIR RIS
8,91,234,Model A,5 ROOM,138.0,1993,Aug-16,201608,3115.94,430000.0,01 TO 03,PASIR RIS DR 4,PASIR RIS
8,92,234,Model A,5 ROOM,138.0,1993,Aug-16,201608,3115.94,430000.0,01 TO 03,PASIR RIS DR 4,PASIR RIS
8,93,234,Model A,5 ROOM,138.0,1993,Aug-16,201608,3115.94,430000.0,01 TO 03,PASIR RIS DR 4,PASIR RIS
8,94,234,Model A,5 ROOM,138.0,1993,Aug-16,201608,3115.94,430000.0,01 TO 03,PASIR RIS DR 4,PASIR RIS
8,95,234,Model A,5 ROOM,138.0,1993,Aug-16,201608,3115.94,430000.0,01 TO 03,PASIR RIS DR 4,PASIR RIS
8,96,234,Model A,5 ROOM,138.0,1993,Aug-16,201608,3115.94,430000.0,01 TO 03,PASIR RIS DR 4,PASIR RIS
8,97,234,Model A,5 ROOM,138.0,1993,Aug-16,201608,3115.94,430000.0,01 TO 03,PASIR RIS DR 4,PASIR RIS
8,98,234,Model A,5 ROOM,138.0,1993,Aug-16,201608,3115.94,430000.0,01 TO 03,PASIR RIS DR 4,PASIR RIS
8,99,234,Model A,5 ROOM,138.0,1993,Aug-16,201608,3115.94,430000.0,01 TO 03,PASIR RIS DR 4,PASIR RIS
8,100,234,Model A,5 ROOM,138.0,1993,Aug-16,201608,3115.94,430000.0,01 TO 03,PASIR RIS DR 4,PASIR RIS
8,101,234,Model A,5 ROOM,138.0,1993,Aug-16,201608,3115.94,430000.0,01 TO 03,PASIR RIS DR 4,PASIR RIS
8,102,234,Model A,5 ROOM,138.0,1993,Aug-16,201608,3115.94,430000.0,01 TO 03,PASIR RIS DR 4,PASIR RIS
8,103,234,Model A,5 ROOM,138.0,1993,Aug-16,201608,3115.94,430000.0,01 TO 03,PASIR RIS DR 4,PASIR RIS
8,104,234,Model A,5 ROOM,138.0,1993,Aug-16,201608,3115.94,430000.0,01 TO 03,PASIR RIS DR 4,PASIR RIS
8,105,234,Model A,5 ROOM,138.0,1993,Aug-16,201608,3115.94,430000.0,01 TO 03,PASIR RIS DR 4,PASIR RIS
8,106,234,Model A,5 ROOM,138.0,1993,Aug-16,201608,3115.94,430000.0,01 TO 03,PASIR RIS DR 4,PASIR RIS
8,107,234,Model A,5 ROOM,138.0,1993,Aug-16,201608,3115.94,430000.0,01 TO 03,PASIR RIS DR 4,PASIR RIS
8,108,234,Model A,5 ROOM,138.0,1993,Aug-16,201608,3115.94,430000.0,01 TO 03,PASIR RIS DR 4,PASIR RIS
8,109,234,Model A,5 ROOM,138.0,1993,Aug-16,201608,3115.94,430000.0,01 TO 03,PASIR RIS DR 4,PASIR RIS
8,110,234,Model A,5 ROOM,138.0,1993,Aug-16,201608,3115.94,430000.0,01 TO 03,PASIR RIS DR 4,PASIR RIS
8,111,234,Model A,5 ROOM,138.0,1993,Aug-16,201608,3115.94,430000.0,01 TO 03,PASIR RIS DR 4,PASIR RIS
8,112,234,Model A,5 ROOM,138.0,1993,Aug-16,201608,3115.94,430000.0,01 TO 03,PASIR RIS DR 4,PASIR RIS
8,113,234,Model A,5 ROOM,138.0,1993,Aug-16,201608,3115.94,430000.0,01 TO 03,PASIR RIS DR 4,PASIR RIS
8,114,234,Model A,5 ROOM,138.0,1993,Aug-16,201608,3115.94,430000.0,01 TO 03,PASIR RIS DR 4,PASIR RIS
8,115,234,Model A,5 ROOM,138.0,1993,Aug-16,201608,3115.94,430000.0,01 TO 03,PASIR RIS DR 4,PASIR RIS
8,116,234,Model A,5 ROOM,138.0,1993,Aug-16,201608,3115.94,430000.0,01 TO 03,PASIR RIS DR 4,PASIR RIS
8,117,234,Model A,5 ROOM,138.0,1993,Aug-16,201608,3115.94,430000.0,01 TO 03,PASIR RIS DR 4,PASIR RIS
8,118,234,Model A,5 ROOM,138.0,1993,Aug-16,201608,3115.94,430000.0,01 TO 03,PASIR RIS DR 4,PASIR RIS
8,119,234,Model A,5 ROOM,138.0,1993,Aug-16,201608,3115.94,430000.0,01 TO 03,PASIR RIS DR 4,PASIR RIS
8,120,234,Model A,5 ROOM,138.0,1993,Aug-16,201608,3115.94,430000.0,01 TO 03,PASIR RIS DR 4,PASIR RIS
8,121,234,Model A,5 ROOM,138.0,1993,Aug-16,201608,3115.94,430000.0,01 TO 03,PASIR RIS DR 4,PASIR RIS
8,122,234,Model A,5 ROOM,138.0,1993,Aug-16,201608,3115.94,430000.0,01 TO 03,PASIR RIS DR 4,PASIR RIS
8,123,234,Model A,5 ROOM,138.0,1993,Aug-16,201608,3115.94,430000.0,01 TO 03,PASIR RIS DR 4,PASIR RIS
8,124,234,Model A,5 ROOM,138.0,1993,Aug-16,201608,3115.94,430000.0,01 TO 03,PASIR RIS DR 4,PASIR RIS
8,125,234,Model A,5 ROOM,138.0,1993,Aug-16,201608,3115.94,430000.0,01 TO 03,PASIR RIS DR 4,PASIR RIS
8,126,234,Model A,5 ROOM,138.0,1993,Aug-16,201608,3115.94,430000.0,01 TO 03,PASIR RIS DR 4,PASIR RIS
8,127,234,Model A,5 ROOM,138.0,1993,Aug-16,201608,3115.94,430000.0,01 TO 03,PASIR RIS DR 4,PASIR RIS
8,128,234,Model A,5 ROOM,138.0,1993,Aug-16,201608,3115.94,430000.0,01 TO 03,PASIR RIS DR 4,PASIR RIS
8,129,234,Model A,5 ROOM,138.0,1993,Aug-16,201608,3115.94,430000.0,01 TO 03,PASIR RIS DR 4,PASIR RIS
8,130,234,Model A,5 ROOM,138.0,1993,Aug-16,201608,3115.94,430000.0,01 TO 03,PASIR RIS DR 4,PASIR RIS
8,131,234,Model A,5 ROOM,138.0,1993,Aug-16,201608,3115.94,430000.0,01 TO 03,PASIR RIS DR 4,PASIR RIS
8,132,234,Model A,5 ROOM,138.0,1993,Aug-16,201608,3115.94,430000.0,01 TO 03,PASIR RIS DR 4,PASIR RIS
8,133,234,Model A,5 ROOM,138.0,1993,Aug-16,201608,3115.94,430000.0,01 TO 03,PASIR RIS DR 4,PASIR RIS
8,134,234,Model A,5 ROOM,138.0,1993,Aug-16,201608,3115.94,430000.0,01 TO 03,PASIR RIS DR 4,PASIR RIS
8,135,234,Model A,5 ROOM,138.0,1993,Aug-16,201608,3115.94,430000.0,01 TO 03,PASIR RIS DR 4,PASIR RIS
8,136,234,Model A,5 ROOM,138.0,1993,Aug-16,201608,3115.94,430000.0,01 TO 03,PASIR RIS DR 4,PASIR RIS
8,137,234,Model A,5 ROOM,138.0,1993,Aug-16,201608,3115.94,430000.0,01 TO 03,PASIR RIS DR 4,PASIR RIS
8,138,234,Model A,5 ROOM,138.0,1993,Aug-16,201608,3115.94,430000.0,01 TO 03,PASIR RIS DR 4,PASIR RIS
8,139,219,Apartment,EXECUTIVE,150.0,1993,Jun-16,201606,3386.67,508000.0,10 TO 12,PASIR RIS ST 21,PASIR RIS
8,140,219,Apartment,EXECUTIVE,150.0,1993,Jun-16,201606,3386.67,508000.0,10 TO 12,PASIR RIS ST 21,PASIR RIS
8,141,219,Apartment,EXECUTIVE,150.0,1993,Jun-16,201606,3386.67,508000.0,10 TO 12,PASIR RIS ST 21,PASIR RIS
8,142,219,Apartment,EXECUTIVE,150.0,1993,Jun-16,201606,3386.67,508000.0,10 TO 12,PASIR RIS ST 21,PASIR RIS
8,143,219,Apartment,EXECUTIVE,150.0,1993,Jun-16,201606,3386.67,508000.0,10 TO 12,PASIR RIS ST 21,PASIR RIS
8,144,219,Apartment,EXECUTIVE,150.0,1993,Jun-16,201606,3386.67,508000.0,10 TO 12,PASIR RIS ST 21,PASIR RIS
8,145,219,Apartment,EXECUTIVE,150.0,1993,Jun-16,201606,3386.67,508000.0,10 TO 12,PASIR RIS ST 21,PASIR RIS
8,146,219,Apartment,EXECUTIVE,150.0,1993,Jun-16,201606,3386.67,508000.0,10 TO 12,PASIR RIS ST 21,PASIR RIS
8,147,219,Apartment,EXECUTIVE,150.0,1993,Jun-16,201606,3386.67,508000.0,10 TO 12,PASIR RIS ST 21,PASIR RIS
8,148,219,Apartment,EXECUTIVE,150.0,1993,Jun-16,201606,3386.67,508000.0,10 TO 12,PASIR RIS ST 21,PASIR RIS
8,149,219,Apartment,EXECUTIVE,150.0,1993,Jun-16,201606,3386.67,508000.0,10 TO 12,PASIR RIS ST 21,PASIR RIS
8,150,219,Apartment,EXECUTIVE,150.0,1993,Jun-16,201606,3386.67,508000.0,10 TO 12,PASIR RIS ST 21,PASIR RIS
